Clean Accuracy,77.36,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,16.544,1,2.0653473821747332,0.0494,3.977308179758772,0.0773
shot_noise,27.05,2,1.9019172883704496,0.0862,3.7070456909227976,0.122
impulse_noise,56.95,3,1.8068508748203287,0.12064,3.5437980965722966,0.1485
defocus_blur,60.064,4,1.7007313622233202,0.14998,3.2966950301882587,0.1995
glass_blur,49.254,5,1.594384597390509,0.18508,3.5091552462758897,0.1952
motion_blur,53.458,6,1.4975637740186414,0.21326,4.032591306710545,0.1661
zoom_blur,55.346,7,1.4173383426178447,0.24368,3.2033574701864507,0.2453
snow,61.832,8,1.336222937649778,0.26554,2.8014166777646996,0.3046
frost,53.828,9,1.287982918874687,0.29056,2.629162640511235,0.3326
fog,63.48,10,1.2288868858686188,0.30978,2.4262248669998554,0.3714
brightness,73.334,11,1.1903002695049472,0.32474,2.232017435605013,0.4032
contrast,61.748,12,1.143295219944566,0.34794,2.6548333077491084,0.3623
elastic_transform,63.294,13,1.097712151534722,0.36326,2.3117714064030706,0.3997
pixelate,53.554,14,1.0692001803756674,0.37742,2.074916910521592,0.4602
jpeg_compression,48.474,15,1.0451918639185485,0.38642,1.8141997222658954,0.515
speckle_noise,31.66,16,1.0198376639114926,0.39888,2.2962269028530846,0.4264
gaussian_blur,51.976,17,0.9931962982467983,0.41116,2.0707452961161166,0.4737
spatter,68.028,18,0.9646112877694543,0.41984,1.716989828061454,0.5395
saturate,61.414,19,0.9548790569195662,0.42604,1.9006734709196453,0.4984
Average,53.225684210526325,20,0.9363307826354376,0.4338,1.7116832672795164,0.5336
,,21,0.915051333892071,0.44376,1.6916085119488873,0.5389
,,22,0.9087504639345056,0.44966,1.5991388332994678,0.5636
,,23,0.8888769515639986,0.4582,1.5607682134531722,0.5676
,,24,0.8854254148805233,0.45762,1.6140494301349302,0.5561
,,25,0.8601257147081672,0.46772,1.527750682227219,0.5837
,,26,0.8595663438672605,0.47096,1.690128972258749,0.5551
,,27,0.8475205768709597,0.47624,1.4129635570924493,0.6099
,,28,0.8294380269087184,0.4772,1.4665914894659309,0.604
,,29,0.8270004449598015,0.48608,1.4255353167087217,0.6116
,,30,0.8218796704431324,0.48354,1.4212989060184624,0.6128
,,31,0.8032813206353151,0.49196,1.5134409469894217,0.5898
,,32,0.7970613253391002,0.50034,1.3743092032927502,0.6214
,,33,0.7882250381247772,0.5016,1.4984812721421448,0.5995
,,34,0.7838464129306472,0.50322,1.4232706269131432,0.612
,,35,0.7791477807647432,0.50764,1.4345714336709132,0.6094
,,36,0.7698242793912473,0.50764,1.358808536318284,0.6291
,,37,0.7549487053585784,0.51416,1.4066787430002718,0.6184
,,38,0.7576245882017228,0.51498,1.3457959392402745,0.6309
,,39,0.7463970345914211,0.51672,1.461619007436535,0.6139
,,40,0.7459404191092762,0.5192,1.3696386557591111,0.6286
,,41,0.7353957267978307,0.52094,1.5949043880535076,0.5839
,,42,0.7351839737514095,0.52374,1.3603782917879805,0.6268
,,43,0.7337757949633976,0.52698,1.3192679821690427,0.642
,,44,0.7269566019477747,0.53192,1.5267442781713945,0.6041
,,45,0.7218616697794337,0.52856,1.3885913544063326,0.6247
,,46,0.7137574510806052,0.53044,1.4503663921657997,0.6159
,,47,0.7100497883604006,0.5368,1.4793875662586358,0.6051
,,48,0.7072297124301686,0.53538,1.3959558560878416,0.6218
,,49,0.705964256735409,0.5382,1.4739808583561378,0.6141
,,50,0.7010654445804293,0.53744,1.4602955247782454,0.6096
,,51,0.697877376661886,0.54116,1.3465746792056892,0.6307
,,52,0.684852858790961,0.54692,1.2656757786304136,0.6534
,,53,0.688362905284023,0.54696,1.365186337428757,0.6395
,,54,0.6858847725116993,0.55188,1.2944704596000383,0.6532
,,55,0.6834412561658093,0.55344,1.353979217100747,0.642
,,56,0.6764443789601631,0.55134,1.3353542353533492,0.6451
,,57,0.6702673382618848,0.55558,1.3541537628898137,0.6321
,,58,0.6692781408729456,0.556,1.261963185630267,0.6588
,,59,0.6645907846558124,0.55562,1.3054761954500704,0.6496
,,60,0.6666649189751471,0.55792,1.4822988540311404,0.6038
,,61,0.6643009617200593,0.55836,1.290245287026031,0.6579
,,62,0.6571668153985992,0.56122,1.2744536414931091,0.6514
,,63,0.6525203131348886,0.5633,1.3278408163710484,0.6403
,,64,0.651028017253827,0.56036,1.277119136309322,0.6547
,,65,0.6481813526214542,0.56742,1.297780838948262,0.6476
,,66,0.634936028581751,0.57016,1.3564823035952411,0.6454
,,67,0.640345025550374,0.56868,1.3124811845489694,0.6502
,,68,0.6416342830871378,0.5679,1.2463379132596752,0.6614
,,69,0.6344508682675374,0.571,1.3217955367474616,0.6474
,,70,0.633809871457117,0.57026,1.2796659680861462,0.6597
,,71,0.626772601814831,0.57376,1.276976219460934,0.6589
,,72,0.6324078187613231,0.57288,1.6596763918671427,0.5698
,,73,0.6244934257643912,0.57608,1.2325473095797286,0.6662
,,74,0.6155227342682421,0.58064,1.194556648218179,0.6815
,,75,0.6262994128115037,0.5758,1.3597004639951489,0.6429
,,76,0.6220987546626869,0.58192,1.3626655626900588,0.6424
,,77,0.6099738363567215,0.5845,1.1741543495202367,0.6819
,,78,0.6100410312185507,0.58332,1.2191590659226044,0.6666
,,79,0.608508740544624,0.58214,1.3128166085557094,0.6563
,,80,0.6079445091812202,0.58426,1.1747695154781583,0.6858
,,81,0.6072886417741361,0.5842,1.1835513280916818,0.6819
,,82,0.6037410093695307,0.5877,1.2799937740156921,0.6654
