Clean Accuracy,95.05,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,52.25,1,1.2693004018205511,0.3933,1.450837856606592,0.4773
shot_noise,62.276,2,0.9325073745549487,0.56946,1.2858281890048255,0.5745
impulse_noise,78.346,3,0.7627844808961425,0.65166,1.397136701813227,0.5738
defocus_blur,75.116,4,0.649225182393018,0.70818,0.9142614172983773,0.7036
glass_blur,53.472,5,0.5780810427177897,0.74438,0.9441943674147883,0.6944
motion_blur,71.34,6,0.52022753705454,0.77134,0.9616425957860826,0.7111
zoom_blur,64.35,7,0.4840150189674114,0.78934,1.1796412943284722,0.6746
snow,82.8,8,0.4489865286270981,0.80756,0.585267443822909,0.8048
frost,79.132,9,0.4187619228039861,0.81812,0.6146947820729847,0.7954
fog,85.02,10,0.39946156755432755,0.82684,0.5119144871265073,0.8315
brightness,93.682,11,0.3741513624444337,0.8387,0.4709892503068417,0.8401
contrast,69.596,12,0.3568080391191765,0.84506,0.6009473336648338,0.8057
elastic_transform,83.172,13,0.3365031371793479,0.85586,0.45481121389171747,0.8493
pixelate,73.264,14,0.3247843071475358,0.85992,0.46319664090494567,0.8508
jpeg_compression,80.408,15,0.31129111071376847,0.86604,0.5931856364389009,0.8068
speckle_noise,64.914,16,0.3007038931560029,0.8693,0.3866678121723706,0.872
gaussian_blur,62.35,17,0.28882038193133175,0.87554,0.5080656443215623,0.8389
spatter,87.35,18,0.275796931646669,0.87926,0.6152815675433678,0.8087
saturate,91.684,19,0.2694697338144493,0.88354,0.47078135647351227,0.8533
Average,74.23799999999999,20,0.2606768532634696,0.88814,0.450387950184979,0.8523
,,21,0.2520923257026526,0.89272,0.42367506555364104,0.8649
,,22,0.2510125323405961,0.89216,0.3911559317685381,0.8767
,,23,0.24278703488199913,0.89358,0.3903859042668644,0.8791
,,24,0.23688128864978586,0.89654,0.4421066174024268,0.8675
,,25,0.2288199600851749,0.89916,0.3378948895614358,0.8911
,,26,0.2260400816378996,0.90046,0.4195052681467201,0.8714
,,27,0.22712373371471833,0.901,0.36830515084387383,0.8846
,,28,0.21436500606481987,0.90722,0.4484562732373612,0.858
,,29,0.2114710263965075,0.90964,0.33563535801972016,0.8941
,,30,0.207421231719539,0.90984,0.371361181139946,0.8874
,,31,0.2074343306214913,0.90976,0.33551375831984265,0.8952
,,32,0.1999404878186448,0.91298,0.3282994807143755,0.895
,,33,0.19694652448377342,0.91414,0.38785119581071636,0.8814
,,34,0.1985790540876291,0.91434,0.3544636357434188,0.8878
,,35,0.19618857941587867,0.91448,0.3185393129345737,0.8952
,,36,0.18645455530080038,0.91888,0.4726265193540839,0.8608
,,37,0.19249271593816444,0.9162,0.38809541660019115,0.8785
,,38,0.18598038123925323,0.91996,0.3502695296384111,0.8898
,,39,0.17940483247989888,0.92214,0.3316046483343161,0.8988
,,40,0.18107971303222126,0.921,0.3803063006717948,0.8799
,,41,0.17369115177322836,0.92424,0.33944399353069593,0.8932
,,42,0.1725217289746265,0.92498,0.4058544515054437,0.8823
,,43,0.17230418993307806,0.92604,0.37022641772710824,0.8855
,,44,0.17453536753306914,0.92218,0.36068771006185796,0.8864
,,45,0.16868722204433378,0.92624,0.47935692796224283,0.8558
,,46,0.16569496599762032,0.92886,0.5699768862392329,0.8372
,,47,0.1624586751203403,0.93066,0.4732360960562018,0.8636
,,48,0.1681378883550234,0.9264,0.37975262954265254,0.8849
,,49,0.16288972842266491,0.92914,0.34805121942411493,0.8964
,,50,0.16230171671151505,0.92912,0.331991809267032,0.9006
,,51,0.15628542234678097,0.93354,0.3362666011988362,0.8987
,,52,0.15753636996993017,0.93196,0.323242382158207,0.8998
,,53,0.15784541674701455,0.9315,0.389830599857282,0.8844
,,54,0.15569139584479735,0.9326,0.3397253006696701,0.9004
,,55,0.1550788313264737,0.93192,0.4127780240547808,0.8762
,,56,0.1524840712432971,0.9344,0.38940093279639376,0.8853
,,57,0.15075060496549778,0.9357,0.35735694347303126,0.8943
,,58,0.15101051679276445,0.93398,0.36914293392549585,0.8903
,,59,0.150797403338925,0.93384,0.37241076197050793,0.8905
,,60,0.14601775424559707,0.9356,0.3810876324961457,0.8897
,,61,0.14479839993293023,0.93688,0.3933554477518118,0.8851
,,62,0.14477715327802215,0.93586,0.3651636340950109,0.8932
,,63,0.14088858219097034,0.93842,0.341622932990895,0.904
,,64,0.14543526985532487,0.93668,0.4006755895252469,0.8822
,,65,0.14099972784671638,0.94046,0.28766348344992987,0.9141
,,66,0.14104710435470963,0.93964,0.3905175171698196,0.8861
,,67,0.13959960574689118,0.9388,0.3613393824500374,0.8921
,,68,0.13816164159561362,0.94038,0.3135265332611301,0.9056
,,69,0.13762286339726898,0.9416,0.3308338577611537,0.9009
,,70,0.13217833797302087,0.94256,0.4365970090597491,0.8781
,,71,0.13642215690649379,0.94146,0.3674817592660083,0.8931
,,72,0.13091502896965007,0.94402,0.41395435963250415,0.8845
,,73,0.1355808804673917,0.94106,0.3681091703002966,0.8945
,,74,0.13247969586526037,0.9411,0.31599790650078013,0.9055
,,75,0.1338621421200235,0.94206,0.31572028815369063,0.9114
,,76,0.13381913935055817,0.94122,0.36884274003626427,0.8921
,,77,0.12830080583577266,0.945,0.35310422732860225,0.8926
,,78,0.127080827036782,0.94604,0.3450291812231269,0.8963
,,79,0.13043466667689935,0.94232,0.35685953346988825,0.8919
,,80,0.1261552453250684,0.94554,0.34817880467523504,0.8985
,,81,0.12355153633238715,0.9466,0.42964755941795396,0.882
,,82,0.1274380408265554,0.94362,0.39688631892204285,0.8865
,,83,0.12523556349184506,0.94466,0.34054613660407973,0.8975
,,84,0.11999429842395246,0.94816,0.4670417752069763,0.8704
,,85,0.12092647161287115,0.94846,0.6732054582879513,0.8207
,,86,0.12174252510223242,0.94804,0.33763276398936404,0.9008
,,87,0.1214054562151432,0.94708,0.32105721495574036,0.9063
,,88,0.12215424472909145,0.94782,0.3785886279767073,0.8913
,,89,0.11883032041818589,0.94906,0.3197336075238035,0.9066
,,90,0.11889830508919629,0.94816,0.3345037515782103,0.9033
,,91,0.11908112073798313,0.94774,0.35307214192197295,0.8961
,,92,0.11537446940074796,0.95104,0.36720861022985435,0.8988
,,93,0.11519572215007089,0.9499,0.37144353438781785,0.8999
,,94,0.11321757938665197,0.9517,0.33460347203514246,0.9037
,,95,0.1122768664222849,0.95194,0.37364498224062254,0.8947
,,96,0.11167092973847523,0.95106,0.3851815863877912,0.891
,,97,0.1132530359279774,0.95136,0.3774730602774439,0.8916
,,98,0.10830926693156552,0.95296,0.3796952148027058,0.8967
,,99,0.11507831012730098,0.9497,0.3714277810311016,0.8923
,,100,0.10893533980983602,0.95266,0.30109954163243496,0.9166
,,101,0.10490651691661161,0.95454,0.28404891217433953,0.9147
,,102,0.10828081142071568,0.95374,0.3045747664910329,0.9109
,,103,0.10604503086727599,0.9535,0.3316483789984184,0.9013
,,104,0.10213131074557828,0.95634,0.35733198497114305,0.9044
,,105,0.1086335621221596,0.95136,0.28219414106275464,0.9209
,,106,0.10953749038869767,0.95278,0.3789989208873314,0.8865
,,107,0.1001112102757177,0.95714,0.3447747222984893,0.9031
,,108,0.10299293821691857,0.95466,0.2909658036277264,0.9178
,,109,0.10032639473371799,0.9569,0.3338086039205141,0.9091
,,110,0.09960361502473922,0.95688,0.2949248196769364,0.9153
,,111,0.10086101504123729,0.95688,0.33233025245651415,0.9051
,,112,0.10287409460605562,0.95428,0.5371646862241286,0.8664
,,113,0.09984141054665646,0.95756,0.359106299997885,0.8969
,,114,0.10308831691970606,0.955,0.281262763787674,0.9191
,,115,0.09698406099091711,0.9576,0.3528176947862287,0.9009
,,116,0.0948511564537235,0.95942,0.33660456547631495,0.9094
,,117,0.10323061830247454,0.9547,0.3147420129632648,0.9082
,,118,0.09701720767123315,0.95786,0.3865351578857325,0.8943
,,119,0.09662278904520033,0.95808,0.3186218747987023,0.9061
,,120,0.0961750088845525,0.95852,0.34400885203216647,0.9072
,,121,0.09440924402545481,0.95902,0.3247134464828274,0.9077
,,122,0.09022157557327729,0.96114,0.3365827845998957,0.907
,,123,0.09296004187382395,0.95892,0.3181604599650902,0.9095
,,124,0.08654830427578343,0.96302,0.30087459832429886,0.9187
,,125,0.08873157666238678,0.96124,0.29841393034292174,0.9158
,,126,0.09088250397302,0.96136,0.25312987290605715,0.9254
,,127,0.0872632827219146,0.96232,0.3068062391462205,0.9123
