Clean Accuracy,79.81,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,41.84,1,3.3422621448936365,0.05462,4.167050720770148,0.0671
shot_noise,50.104,2,3.066806390767207,0.10516,4.005328872535802,0.1085
impulse_noise,54.394,3,2.806762180669838,0.15408,3.5682573016685777,0.1797
defocus_blur,73.726,4,2.561640344312429,0.19862,3.8226115884660166,0.1741
glass_blur,50.14,5,2.334869374704483,0.24584,3.2794920854930636,0.266
motion_blur,63.894,6,2.1562418931585445,0.28208,2.8077027495903306,0.3144
zoom_blur,71.522,7,2.003145470033826,0.31872,3.41487717628479,0.2714
snow,65.148,8,1.8874732874848348,0.351,2.6667209803303584,0.3579
frost,59.888,9,1.7892955474536438,0.37212,2.3418309371682664,0.4124
fog,70.104,10,1.7126985791394167,0.39616,2.6451871048046063,0.3809
brightness,77.774,11,1.636377068431786,0.4155,1.9605973551544962,0.4911
contrast,70.96,12,1.579859488760419,0.43034,2.1955347272414194,0.4455
elastic_transform,68.06,13,1.5139571239271432,0.44894,1.9513676392881176,0.5099
pixelate,51.486,14,1.483230083799728,0.4563,1.8372780129879336,0.5348
jpeg_compression,56.016,15,1.4399813511182584,0.46804,2.0513537005533147,0.5055
speckle_noise,51.27,16,1.408123006906046,0.4783,1.792614140088045,0.544
gaussian_blur,71.758,17,1.3702792798161811,0.49114,1.8689691673351239,0.5261
spatter,70.486,18,1.3392232113786975,0.50088,1.7835158879243875,0.5561
saturate,72.152,19,1.3127123879654634,0.50422,1.6111098226112655,0.5748
Average,62.66957894736843,20,1.2848140412889173,0.51414,1.5973648029037668,0.5872
,,21,1.268679934694334,0.51998,1.7085860394224335,0.5718
,,22,1.2460413277911409,0.5267,1.728814820700054,0.5696
,,23,1.2276781934606449,0.52872,1.659567986862569,0.5803
,,24,1.2107342583748995,0.53748,1.5268177186386496,0.6126
,,25,1.1937645681373907,0.53922,1.5104476832136322,0.6275
,,26,1.182283204382338,0.54568,1.7111783540701564,0.5828
,,27,1.1702338719307004,0.54958,1.377539582644837,0.631
,,28,1.1580218617873423,0.55112,1.4011538043806824,0.6301
,,29,1.142119606590027,0.55304,1.3652981693231607,0.6367
,,30,1.1238343325417366,0.56032,1.3698301850994932,0.6412
,,31,1.1180868840888334,0.56774,1.4191853592667398,0.6356
,,32,1.1032224163374937,0.567,1.6597255936151818,0.5878
,,33,1.093825690429229,0.5692,1.4129510846319078,0.6396
,,34,1.0788887275759216,0.5761,1.4002048501485511,0.6507
,,35,1.0884071369000408,0.57206,1.4079278322714794,0.6308
,,36,1.0613183892901292,0.57958,1.4906861095488826,0.6336
,,37,1.0560107505534921,0.58356,1.4339028272447707,0.6383
,,38,1.0538416649679394,0.58818,1.4396496799927723,0.6434
,,39,1.0362936677530294,0.58694,1.3878927645804007,0.6475
,,40,1.0400931874809363,0.58816,1.7211034735546837,0.5941
,,41,1.031016555436127,0.5914,1.4583306644536271,0.6363
,,42,1.0278841412585715,0.59178,1.3136907551862016,0.6657
,,43,1.0108608842810707,0.59628,1.289945774440524,0.6667
,,44,1.011553410831315,0.59418,1.4918381360512745,0.6371
,,45,0.9980909556074216,0.59898,1.2865276796908318,0.6623
,,46,0.9932070516259469,0.59956,1.5061289456826221,0.6405
,,47,0.9792173242629947,0.60348,1.4205567399157752,0.6518
,,48,0.9776352313168518,0.6048,1.5198924518838715,0.6312
,,49,0.9740009667623378,0.60662,1.3388937228842626,0.658
,,50,0.9698525622982503,0.60924,1.4469173339348804,0.6565
,,51,0.9647837721783182,0.61068,1.3887880851950827,0.6537
,,52,0.9549682963534695,0.6137,1.4237995185429537,0.6498
,,53,0.9477777970416467,0.61602,1.2136846992033947,0.6835
,,54,0.9537322847434627,0.61276,1.445829620089712,0.6568
,,55,0.94395452814029,0.6182,1.483115112479729,0.6439
,,56,0.9342700506720092,0.61852,1.3274381915225257,0.6691
,,57,0.9287601526435989,0.62084,1.335098775127266,0.6757
,,58,0.9283952430995834,0.62218,1.4251371199571634,0.6507
,,59,0.9173776295483874,0.6221,1.2723539275459097,0.6814
,,60,0.9172156892164284,0.62594,1.2764450281481199,0.6753
,,61,0.9156982334678435,0.62648,1.2573626833625986,0.6835
,,62,0.916772170292447,0.62442,1.4657405863834332,0.6551
