Clean Accuracy,62.51,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,17.824,1,4.67668646833171,0.0524,5.037366888191126,0.0578
shot_noise,21.654,2,3.8142029242137507,0.15617,4.163786873032775,0.1398
impulse_noise,21.952,3,3.353457300559334,0.23015,4.151304417018649,0.1724
defocus_blur,11.816,4,3.059122975829922,0.28435,3.9821268259724483,0.2216
glass_blur,14.996,5,2.843258692785297,0.32535,3.2320156731183016,0.2997
motion_blur,16.762,6,2.6776066823383733,0.35998,3.0488654375076294,0.3336
zoom_blur,12.686,7,2.550572584047342,0.38618,3.8931703190260296,0.2912
snow,22.046,8,2.433640095126598,0.40973,3.156814511818222,0.3529
frost,25.492,9,2.3492815332949313,0.42687,3.5336311044572275,0.3081
fog,21.99,10,2.269292789956798,0.44419,2.8136618906938575,0.3924
brightness,30.882,11,2.2032533313917075,0.45827,2.610481417631801,0.4157
contrast,8.17,12,2.146267010122919,0.4693,2.7084910914867737,0.3947
elastic_transform,23.458,13,2.0919001611602277,0.48007,2.674886643132077,0.421
pixelate,36.138,14,2.051347864863208,0.48706,2.4682906428469886,0.4491
jpeg_compression,33.444,15,2.00444465814649,0.49752,2.992483437815799,0.3888
speckle_noise,17.04,16,1.9705259652088976,0.50548,2.6118131589285936,0.4378
gaussian_blur,12.644,17,1.9311295282810241,0.51541,3.370108830777905,0.3334
spatter,28.51,18,1.898840842649455,0.52177,2.67190500150753,0.4111
saturate,26.218,19,1.8728042662601032,0.52795,2.61749202692056,0.4489
Average,21.248526315789476,20,1.8415396890371962,0.53436,2.576468206659148,0.4499
,,21,1.8231416067199024,0.53652,2.6285514635375784,0.4542
,,22,1.8010726336323086,0.54224,2.728853685946404,0.4347
,,23,1.7741874063106449,0.54881,2.6257421517673927,0.4589
,,24,1.7557435479310468,0.55166,2.6581164100502113,0.4448
,,25,1.7406307888762724,0.55683,2.4342637152611455,0.4767
,,26,1.720615973710404,0.56063,2.549080794370627,0.439
,,27,1.701356266922963,0.56526,2.3900490712515916,0.4923
,,28,1.6847145284533196,0.56831,2.3712910187395315,0.4962
,,29,1.6683937815754004,0.57114,2.606657348101652,0.4761
,,30,1.662773332327528,0.57267,2.5461057801789875,0.4741
,,31,1.64219063962512,0.57637,3.2962020454527456,0.3774
,,32,1.6253971274551529,0.58026,2.6937961585914034,0.4567
