Clean Accuracy,64.93,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,22.758,1,4.5971452128856685,0.03829,4.440813924692854,0.0798
shot_noise,27.056,2,3.9866944649030485,0.10703,4.515488328812998,0.109
impulse_noise,25.066,3,3.5958012421722607,0.16286,3.903129613852199,0.1598
defocus_blur,25.7,4,3.3271420748947222,0.21111,3.9000251957132845,0.1873
glass_blur,24.752,5,3.12866810063267,0.24657,3.5538467334795603,0.2354
motion_blur,31.67,6,2.960623280166665,0.2822,3.2628042064135587,0.2935
zoom_blur,30.162,7,2.845691912009588,0.30356,3.205842778652529,0.3136
snow,33.032,8,2.728605249958575,0.32741,2.9634587915637827,0.3366
frost,38.57,9,2.635123652265505,0.34583,3.112195300150521,0.3253
fog,37.218,10,2.5651065885563336,0.35927,3.4492897685570054,0.3011
brightness,41.08,11,2.503815343008017,0.37432,2.8850207374065735,0.3618
contrast,21.072,12,2.445240477466827,0.3854,2.7509077078179467,0.3895
elastic_transform,39.496,13,2.3973878733337384,0.3978,2.7424433020096792,0.3991
pixelate,42.94,14,2.3568711213748474,0.40431,2.8288868680784973,0.3988
jpeg_compression,44.338,15,2.313608941367215,0.41373,2.868008606041534,0.3887
speckle_noise,22.906,16,2.2847877451221046,0.42018,2.538502868217758,0.4467
gaussian_blur,26.566,17,2.256107899539001,0.42566,2.3680427979819383,0.4512
spatter,32.956,18,2.22372403062518,0.43288,2.5221105829069885,0.4356
saturate,38.03,19,2.1949427632419654,0.44113,2.3280965014349055,0.4659
Average,31.86147368421053,20,2.1716940320666183,0.44321,2.467947879169561,0.4451
,,21,2.156149821970469,0.44817,2.659976502008076,0.4262
,,22,2.1260153698494366,0.45537,2.4184560081626794,0.4703
,,23,2.1143805950194063,0.45542,4.373168939276587,0.3039
,,24,2.0942588328095653,0.46157,2.3168308840522283,0.4738
,,25,2.0789308644011806,0.46513,2.465201254886917,0.4637
,,26,2.0620682536793487,0.46858,2.2840346641178373,0.4814
,,27,2.0482495131395053,0.47213,2.344675847246677,0.4868
,,28,2.0317953829570197,0.47632,2.280821316604373,0.4877
,,29,2.0227921788040026,0.47875,2.4224204164517076,0.4712
,,30,2.008237425018759,0.48216,2.273466828503186,0.5051
,,31,1.993310255162856,0.48339,2.4721878352044504,0.4406
,,32,1.9792502882230618,0.48732,2.201710439181026,0.4958
,,33,1.9749062425645112,0.48811,2.219507227215586,0.5159
,,34,1.9683525182706925,0.49064,2.47170368478268,0.469
,,35,1.9563728516059153,0.49274,2.6215293000016033,0.4408
,,36,1.9455297208198197,0.49443,2.3036028622071956,0.498
,,37,1.9339801445031715,0.49758,2.392412673068952,0.4786
,,38,1.9307394463692784,0.49848,2.2174363966229595,0.4948
,,39,1.919393017773738,0.50068,2.094428638868694,0.5312
,,40,1.9108649019694999,0.50135,2.391016692300386,0.4884
,,41,1.906092674683427,0.50462,2.211665650711784,0.5123
,,42,1.8941570169785444,0.50707,2.398057074486455,0.476
,,43,1.886778309369636,0.50687,2.1620772631862497,0.5145
,,44,1.8818969638146403,0.50894,2.2872097386589534,0.4981
,,45,1.8736093125075026,0.51131,2.228639992732036,0.5194
,,46,1.8657520593279768,0.51364,2.4944470909577383,0.4752
,,47,1.8628759103662826,0.51303,2.1535577494886855,0.5271
,,48,1.8523658171029347,0.51712,2.4050978844678856,0.4937
,,49,1.8522871539111028,0.51569,2.721647209004511,0.4504
,,50,1.848548556990026,0.51618,2.3780788243571416,0.4875
,,51,1.837532833561568,0.51719,2.2818871065031123,0.5154
,,52,1.8301821145255242,0.52121,2.2942227291155466,0.5085
,,53,1.8365014029280913,0.51841,2.142675052715253,0.5322
,,54,1.8252185401709184,0.52241,2.250370191622384,0.5181
,,55,1.816441046307459,0.52483,2.2309744690037983,0.5037
,,56,1.8099193066892112,0.52463,2.4099105272112014,0.493
,,57,1.8001687758414031,0.52821,2.2733238279065,0.5112
,,58,1.7977700181629346,0.52694,2.0364247930200796,0.5451
,,59,1.7922698972780076,0.53128,2.5574145830130277,0.4922
,,60,1.7968762149591275,0.52807,2.167148848123188,0.5263
,,61,1.7864761177231283,0.53135,2.20682325166992,0.5127
,,62,1.784726099742343,0.53014,2.371871703787695,0.5075
,,63,1.7760416462903132,0.53241,2.1042795958398264,0.5426
,,64,1.7689837673131157,0.53302,2.369845086260687,0.4973
,,65,1.7654706788489887,0.53524,2.4765949490704116,0.4966
,,66,1.7608919070504816,0.53685,2.125737510149992,0.5345
,,67,1.7623282187735028,0.53635,2.2494878270958045,0.5059
,,68,1.7493742500119807,0.53775,2.1327087773552424,0.5327
,,69,1.751057921315703,0.53879,2.3537944049774846,0.5069
,,70,1.752617318154601,0.53952,2.2369365910940533,0.5227
,,71,1.7344783440880154,0.54108,2.139715154714222,0.5235
,,72,1.7324842313671356,0.54378,2.242810423615613,0.5263
,,73,1.729799905853808,0.54231,2.1618715532218356,0.5452
