Clean Accuracy,73.29,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,52.618,1,2.898641749721049,0.09336,3.7458886406089684,0.1237
shot_noise,57.882,2,2.4215246899353575,0.20814,3.410114309455775,0.1834
impulse_noise,37.564,3,2.06781915142713,0.30644,2.8098690389077876,0.2863
defocus_blur,58.686,4,1.8169029777312218,0.379,3.1635035291502747,0.2356
glass_blur,30.752,5,1.6372812498560951,0.43918,3.249648960330818,0.2297
motion_blur,51.922,6,1.504009344693645,0.4787,2.7989532404308077,0.3207
zoom_blur,53.908,7,1.390023337300781,0.5177,2.518079612828508,0.376
snow,56.386,8,1.2998036216287052,0.54736,2.490395677240589,0.3945
frost,54.534,9,1.2243881570103834,0.57338,3.063467288319069,0.3243
fog,55.34,10,1.161041282326974,0.59538,1.86234091203424,0.5144
brightness,69.898,11,1.0965224591362508,0.6153,1.9665423993822895,0.4959
contrast,42.608,12,1.0460234324035742,0.63018,1.7725913418999202,0.5413
elastic_transform,57.322,13,1.004926548894409,0.64788,1.6436805559110037,0.568
pixelate,53.598,14,0.96571587693051,0.6618,1.62726090527788,0.5732
jpeg_compression,56.986,15,0.926231199213306,0.67602,1.5411296403860744,0.6076
speckle_noise,57.906,16,0.8986567693293247,0.68284,1.5958789073968236,0.5812
gaussian_blur,52.668,17,0.8684524875467695,0.69416,1.73233130461053,0.5706
spatter,59.066,18,0.8396487126265035,0.70482,1.5843378592141066,0.592
saturate,61.68,19,0.8117100892164518,0.71488,1.616350380680229,0.5971
Average,53.7538947368421,20,0.7929290741910715,0.72442,1.4852045578292654,0.6102
,,21,0.7690284945775786,0.73058,1.5345675583127178,0.604
,,22,0.757568483462419,0.7355,1.545890969566152,0.621
,,23,0.7278161978782596,0.7451,1.5762692659716062,0.6035
,,24,0.711053335910563,0.75184,1.4806774477415447,0.6236
,,25,0.698102779400623,0.75718,1.3892474612103234,0.6344
,,26,0.6846662131721711,0.76112,1.4263284538365617,0.6327
,,27,0.6635880737048586,0.7718,1.4777822796302507,0.6272
,,28,0.6505662141096257,0.77714,1.5599747202064418,0.6087
,,29,0.6355262109080849,0.78102,1.757318127004406,0.5981
,,30,0.6267922010720538,0.78268,1.4899900774412518,0.6229
,,31,0.61449287408758,0.78724,1.3232424394993842,0.6601
,,32,0.6017933340786058,0.7949,1.5665343109565446,0.6405
,,33,0.582291622219793,0.80142,1.4024305886860136,0.6424
,,34,0.5767037136018124,0.8023,1.6503397392321237,0.6165
,,35,0.5690686450437512,0.80726,1.4651607410817207,0.6449
,,36,0.559853256358515,0.80978,1.8260882670366312,0.5746
,,37,0.5477274458883973,0.81522,1.4048169813578641,0.6519
,,38,0.5442142597092386,0.81594,1.688521579851078,0.6105
,,39,0.5289050388671553,0.82288,1.6395426558542856,0.6148
,,40,0.5266937745349182,0.82382,1.393783328653891,0.6529
,,41,0.5125791159889582,0.82944,1.4797313243527956,0.6396
,,42,0.5084428449573419,0.83108,1.4156073920334442,0.647
,,43,0.5023440961032877,0.83178,1.390786964682084,0.6564
,,44,0.4932210542204435,0.83616,1.6830157856397991,0.6244
,,45,0.4885405847026259,0.83666,1.7096259895759294,0.6314
,,46,0.48166012352384874,0.83966,1.4574542973614946,0.6491
,,47,0.474277700685784,0.8428,1.4469649497466752,0.6473
,,48,0.474178387304706,0.84476,1.6033127338071413,0.64
,,49,0.4648639386724633,0.8477,1.4021596893479553,0.6603
,,50,0.4616227973909939,0.84694,1.470783371714097,0.6349
,,51,0.4503606087563898,0.85368,1.42607320260398,0.6613
,,52,0.44683874369887133,0.85442,1.4306139206584496,0.6481
,,53,0.4459821824984782,0.85534,1.6277420566051821,0.642
,,54,0.4359970617934566,0.85976,1.5231315508673462,0.648
,,55,0.42770252180526325,0.86476,1.5791309558892552,0.6231
,,56,0.42563916350264686,0.8636,1.5602805010880096,0.6482
,,57,0.4171198251302285,0.86756,1.6607279596449454,0.6081
,,58,0.42061663771529334,0.86502,1.540003841436362,0.6458
,,59,0.41533471716334447,0.86812,1.6539610609223572,0.6301
,,60,0.41357441715267307,0.86828,1.7980069359646569,0.6042
,,61,0.4146913976772972,0.86802,1.6237241708779637,0.6307
,,62,0.3948611473031056,0.8765,1.5250486942786206,0.6556
,,63,0.39219174589342476,0.87718,1.4374207982534095,0.6565
,,64,0.40237714818981296,0.8708,1.704032042358495,0.6298
,,65,0.39862167263579795,0.87526,1.5194711202307591,0.6225
,,66,0.38944533551135635,0.8787,1.46308908281447,0.6528
,,67,0.3880157760342064,0.8793,1.4594753807104086,0.6535
,,68,0.38148066980759504,0.87956,1.4058023434651048,0.6659
,,69,0.3667061719138299,0.88632,1.573454494717755,0.6393
,,70,0.3718006599437245,0.88502,1.556534697737875,0.6296
,,71,0.3707015123361212,0.88578,1.6883959800382204,0.6311
,,72,0.3637221489111176,0.88836,1.393379937998856,0.6529
,,73,0.36276458908834724,0.88816,1.4338129268416875,0.6545
,,74,0.35900464242376634,0.89034,1.5486094725282886,0.6407
,,75,0.359511501763178,0.89046,1.5101418615896491,0.6527
,,76,0.3499101318438035,0.89392,1.3485939932774893,0.6699
,,77,0.35082813076046115,0.89432,2.0619378089904785,0.6116
,,78,0.3506674410589516,0.89246,1.7884241870686979,0.6296
,,79,0.3484958403403192,0.89556,1.728321529641936,0.6451
,,80,0.34298124147193204,0.89668,1.5829666475706463,0.6527
,,81,0.3346304694557434,0.90082,1.5502505143986474,0.6418
,,82,0.3340627295358102,0.90024,1.5230536385427547,0.6441
