Clean Accuracy,80.52,Epoch,Train Loss,Train Acc,Test Loss,Test Acc
gaussian_noise,40.954,1,4.303595350831366,0.04574,3.9528342530697205,0.0804
shot_noise,49.216,2,3.973109086151318,0.08914,3.8323590000973473,0.1227
impulse_noise,67.35,3,3.701083385730948,0.13222,3.852884020986436,0.161
defocus_blur,74.72,4,3.41097848067808,0.18274,3.249193107025533,0.2165
glass_blur,47.006,5,3.165358040948658,0.22608,3.4249958177156086,0.2333
motion_blur,65.312,6,2.9641958344013184,0.26516,3.535193570052521,0.2467
zoom_blur,71.508,7,2.809177082822756,0.29718,3.0569414700133892,0.292
snow,65.88,8,2.673434885566497,0.32294,2.6215318728096877,0.3746
frost,57.69,9,2.5648838979813755,0.34772,2.430135701276079,0.4105
fog,70.22,10,2.464358893196906,0.36696,2.2447398387933077,0.4416
brightness,78.332,11,2.3761537300656213,0.38856,2.461439176450802,0.4269
contrast,73.79,12,2.303391261478824,0.40198,2.0657432411290424,0.4891
elastic_transform,67.38,13,2.2450636716754846,0.41364,1.9456043484844738,0.5145
pixelate,60.512,14,2.1956002184802004,0.42828,2.024345355697825,0.506
jpeg_compression,54.996,15,2.147663494510114,0.4382,1.757281928122798,0.5433
speckle_noise,51.062,16,2.113492899538611,0.44828,1.7631425178503688,0.548
gaussian_blur,73.634,17,2.068766426552287,0.4561,1.7353595781929885,0.5584
spatter,71.992,18,2.0387098850191707,0.46214,1.6383675880069974,0.5746
saturate,72.898,19,2.0004559608981434,0.473,1.6567784411997735,0.5681
Average,63.918526315789464,20,1.972225540739191,0.47848,1.5268289786350877,0.5941
,,21,1.9382493569113104,0.485,1.8277620454377765,0.5532
,,22,1.9227395713176874,0.49198,1.7015655689601656,0.5734
,,23,1.8974549858771321,0.49504,1.5941705409484574,0.59
,,24,1.8603553509773196,0.504,1.652895086928259,0.5853
,,25,1.8500065349252022,0.50742,1.58305740658241,0.5998
,,26,1.8394301462051508,0.50934,1.6378168848496448,0.5846
,,27,1.8083155082009943,0.5183,1.5891594796241084,0.5981
,,28,1.8042953986950847,0.52008,1.5390710709970208,0.6107
,,29,1.794482430838563,0.52096,1.5592887326131892,0.6099
,,30,1.7648808261012787,0.52632,1.412516947034039,0.6231
,,31,1.7497454890814583,0.53092,1.42937873285028,0.6205
,,32,1.7437274053578486,0.53306,1.3668553844282898,0.6506
,,33,1.7246326705074067,0.54078,1.5431761703913724,0.603
,,34,1.711037689157764,0.53834,1.5256113900413997,0.6149
,,35,1.7043264396965045,0.54242,1.6803032627588586,0.5887
,,36,1.6932743113973867,0.54576,1.490009540243994,0.626
,,37,1.6787570961905867,0.54906,1.3482116030741342,0.6488
,,38,1.672930493074305,0.552,1.2824676210367227,0.66
,,39,1.6636958573480396,0.55266,1.3552737424645243,0.6525
,,40,1.658396001971896,0.55406,1.4892762280717682,0.6175
,,41,1.6386510917292836,0.55878,1.3324968490419509,0.6466
,,42,1.6345991396233248,0.55962,1.3782754065115241,0.6386
,,43,1.6225310676847882,0.56372,1.4280818595161922,0.6444
,,44,1.6108035583935125,0.5654,1.4294887366174143,0.6378
,,45,1.6068385437016597,0.56652,1.3580568274365197,0.6498
